Company,Date,Time,News Headline,Open,High,Low,Close,Volume,Trend
AAPL,2022-03-02,07:00AM,Facebook Researchers Find Its Apps Can Make Us Lonelier,164.38999938964844,167.36000061035156,162.9499969482422,166.55999755859375,79724800.0,1
AAPL,2022-03-02,06:45AM,Peloton's new CEO: I came out of retirement to make the company successful,164.38999938964844,167.36000061035156,162.9499969482422,166.55999755859375,79724800.0,1
AAPL,2022-03-02,05:06AM,87% of Warren Buffett's Portfolio Is in These 3 Sectors,164.38999938964844,167.36000061035156,162.9499969482422,166.55999755859375,79724800.0,1
AAPL,2022-03-02,04:07AM,Stock markets rise as Fed plans interest rates hike despite Ukraine war,164.38999938964844,167.36000061035156,162.9499969482422,166.55999755859375,79724800.0,1
AAPL,2022-03-02,12:42AM,Apple halts all product sales in Russia as RT and Sputnik pulled from app store,164.38999938964844,167.36000061035156,162.9499969482422,166.55999755859375,79724800.0,1
AAPL,2022-03-02,12:19AM,Apple halts all product sales in Russia and removes RT and Sputnik from app store,164.38999938964844,167.36000061035156,162.9499969482422,166.55999755859375,79724800.0,1
AAPL,2022-03-01,08:07PM,"Apple, Nike and Hollywood Spurn Russia, Isolating Putin",164.6999969482422,166.60000610351562,161.97000122070312,163.1999969482422,83474400.0,0
AAPL,2022-03-01,07:56PM,"WRAPUP 3-Boeing, Exxon, Apple join Western firms spurning Russia over Ukraine",164.6999969482422,166.60000610351562,161.97000122070312,163.1999969482422,83474400.0,0
AAPL,2022-03-01,07:18PM,"Boeing, Exxon, Apple join Western firms spurning Russia over Ukraine",164.6999969482422,166.60000610351562,161.97000122070312,163.1999969482422,83474400.0,0
AAPL,2022-03-01,07:10PM,"WRAPUP-Apple, Ford other big American brands join corporate wave shunning Russia",164.6999969482422,166.60000610351562,161.97000122070312,163.1999969482422,83474400.0,0
AAPL,2022-03-01,06:47PM,Apple joins companies pulling back from Russia over Ukraine attack,164.6999969482422,166.60000610351562,161.97000122070312,163.1999969482422,83474400.0,0
AAPL,2022-03-01,05:56PM,Apple Halts Product Sales in Russia After Ukraine Invasion,164.6999969482422,166.60000610351562,161.97000122070312,163.1999969482422,83474400.0,0
AAPL,2022-03-01,05:07PM,"Is PTON Stock A Buy Or Sell Amid Buyout Buzz, Executive Shakeups?",164.6999969482422,166.60000610351562,161.97000122070312,163.1999969482422,83474400.0,0
AAPL,2022-03-01,04:20PM,"Apple Suspends Product Sales in Russia, Disables Traffic and Live Incidents in Maps for Ukraine",164.6999969482422,166.60000610351562,161.97000122070312,163.1999969482422,83474400.0,0
AAPL,2022-03-01,04:19PM,Apple stops selling its products in Russia,164.6999969482422,166.60000610351562,161.97000122070312,163.1999969482422,83474400.0,0
AAPL,2022-03-01,04:14PM,Apple cuts Russia off from its products and services,164.6999969482422,166.60000610351562,161.97000122070312,163.1999969482422,83474400.0,0
AAPL,2022-03-01,04:10PM,Apple pauses all product sales in Russia,164.6999969482422,166.60000610351562,161.97000122070312,163.1999969482422,83474400.0,0
AAPL,2022-03-01,04:06PM,UPDATE 1-Apple says it halts all product sales in Russia,164.6999969482422,166.60000610351562,161.97000122070312,163.1999969482422,83474400.0,0
AAPL,2022-03-01,01:22PM,Apple to Increase Covid Testing for Vaccinated Retail Employees,164.6999969482422,166.60000610351562,161.97000122070312,163.1999969482422,83474400.0,0
AAPL,2022-03-01,01:09PM,Chaos for Russians as US tech companies flex their muscles,164.6999969482422,166.60000610351562,161.97000122070312,163.1999969482422,83474400.0,0
AAPL,2022-03-01,01:02PM,"HP CEO Enrique Lores on big earnings beat, stopping Russia shipments",164.6999969482422,166.60000610351562,161.97000122070312,163.1999969482422,83474400.0,0
AAPL,2022-03-01,11:42AM,3D Systems' (DDD) Q4 Earnings & Revenues Surpass Estimates,164.6999969482422,166.60000610351562,161.97000122070312,163.1999969482422,83474400.0,0
AAPL,2022-03-01,11:41AM,"Ambarella (AMBA) Q4 Earnings Beat Estimates, Revenues Miss",164.6999969482422,166.60000610351562,161.97000122070312,163.1999969482422,83474400.0,0
AAPL,2022-03-01,10:45AM,Best Growth Stocks to Buy for March 1st,164.6999969482422,166.60000610351562,161.97000122070312,163.1999969482422,83474400.0,0
AAPL,2022-03-01,10:02AM,Which Company Might Buy Peloton?,164.6999969482422,166.60000610351562,161.97000122070312,163.1999969482422,83474400.0,0
AAPL,2022-03-01,09:53AM,Dow Jones Slides As Russia Hammers Ukraine; Oil Prices Surge Above $100 A Barrel,164.6999969482422,166.60000610351562,161.97000122070312,163.1999969482422,83474400.0,0
AAPL,2022-03-01,09:39AM,SAP's Rise with SAP Solution Witnesses Continued Momentum,164.6999969482422,166.60000610351562,161.97000122070312,163.1999969482422,83474400.0,0
AAPL,2022-03-01,09:01AM,"Itron (ITRI) Earnings Beat Estimates in Q4, Revenues Miss",164.6999969482422,166.60000610351562,161.97000122070312,163.1999969482422,83474400.0,0
AAPL,2022-03-01,08:58AM,Is Apple (AAPL) Stock a Solid Choice Right Now?,164.6999969482422,166.60000610351562,161.97000122070312,163.1999969482422,83474400.0,0
AAPL,2022-03-01,08:37AM,Haul away these 10 bargains in beaten-down quality stocks before its too late,164.6999969482422,166.60000610351562,161.97000122070312,163.1999969482422,83474400.0,0
AAPL,2022-03-01,07:15AM,"Dow Jones Futures Slide; Lucid, Zoom Plunge On Earnings",164.6999969482422,166.60000610351562,161.97000122070312,163.1999969482422,83474400.0,0
AAPL,2022-03-01,05:06AM,My Top Stock to Buy That Can Make You Richer in March (and Well Beyond),164.6999969482422,166.60000610351562,161.97000122070312,163.1999969482422,83474400.0,0
AAPL,2022-03-01,04:00AM,The Coder Supply Chain Runs Through Ukraine,164.6999969482422,166.60000610351562,161.97000122070312,163.1999969482422,83474400.0,0
AAPL,2022-02-28,11:44PM,U.S. Expects Chinese Tech Firms to Help Choke Off Russia Supply,163.05999755859375,165.4199981689453,162.42999267578125,165.1199951171875,94869100.0,1
AAPL,2022-02-28,08:45PM,Meta Platforms and Spotify Give Investors a Lot to Chew On,163.05999755859375,165.4199981689453,162.42999267578125,165.1199951171875,94869100.0,1
AAPL,2022-02-28,05:02PM,Apple Is Working On a Mysterious New Product,163.05999755859375,165.4199981689453,162.42999267578125,165.1199951171875,94869100.0,1
AAPL,2022-02-28,04:39PM,"Markets are 'at heightened risk' amid inflation, Fed rate hikes, and Russia-Ukraine war: Strategist",163.05999755859375,165.4199981689453,162.42999267578125,165.1199951171875,94869100.0,1
AAPL,2022-02-28,04:35PM,Tech Stocks Roundup: Facebook Sends a Strong Message to Russia,163.05999755859375,165.4199981689453,162.42999267578125,165.1199951171875,94869100.0,1
AAPL,2022-02-28,04:15PM,"HP smashes profit forecasts, stops shipments to Russia",163.05999755859375,165.4199981689453,162.42999267578125,165.1199951171875,94869100.0,1
AAPL,2022-02-28,03:59PM,"Stocks in focus: Apple, Berkshire Hathaway, Dollar General, Dollar Tree, Teladoc",163.05999755859375,165.4199981689453,162.42999267578125,165.1199951171875,94869100.0,1
AAPL,2022-02-28,02:14PM,4 Dow Jones Stocks To Buy And Watch In February 2022: Apple Shows New Buy Point,163.05999755859375,165.4199981689453,162.42999267578125,165.1199951171875,94869100.0,1
AAPL,2022-02-28,02:02PM,5 Under-the-Radar Things to Look for When Lucid Reports Earnings,163.05999755859375,165.4199981689453,162.42999267578125,165.1199951171875,94869100.0,1
AAPL,2022-02-28,12:51PM,"Intuit (INTU) Q2 Earnings Miss, Revenues Beat, Stock Down (revised)",163.05999755859375,165.4199981689453,162.42999267578125,165.1199951171875,94869100.0,1
FB,2022-03-03,07:01PM,Boy George turns Crypto-Chameleon as he embraces NFTs and metaverse,209.01499938964844,209.0500030517578,201.4199981689453,202.97000122070312,26330856.0,0
FB,2022-03-03,06:09PM,Ukraine Update: Ukrainians in U.S. to Receive Protected Status,209.01499938964844,209.0500030517578,201.4199981689453,202.97000122070312,26330856.0,0
FB,2022-03-03,05:05PM,"Meta to Participate in the Morgan Stanley Technology, Media & Telecom Conference",209.01499938964844,209.0500030517578,201.4199981689453,202.97000122070312,26330856.0,0
FB,2022-03-03,04:52PM,These Are The 5 Best Stocks To Buy And Watch Now,209.01499938964844,209.0500030517578,201.4199981689453,202.97000122070312,26330856.0,0
FB,2022-03-03,03:47PM,"How Apple, Big Tech benefit from taking on Russia",209.01499938964844,209.0500030517578,201.4199981689453,202.97000122070312,26330856.0,0
FB,2022-03-03,03:08PM,"Microsoft, Meta, Spotify, and other tech companies cut ties with Russia",209.01499938964844,209.0500030517578,201.4199981689453,202.97000122070312,26330856.0,0
FB,2022-03-03,01:36PM,"TikTok probe: Children on social media need some guardrails, California AG says",209.01499938964844,209.0500030517578,201.4199981689453,202.97000122070312,26330856.0,0
FB,2022-03-03,01:20PM,Amazons Twitch Suffers Exodus of Executives Amid Strategy Fight,209.01499938964844,209.0500030517578,201.4199981689453,202.97000122070312,26330856.0,0
FB,2022-03-03,12:36PM,TikTok impact on children under investigation by state AGs,209.01499938964844,209.0500030517578,201.4199981689453,202.97000122070312,26330856.0,0
FB,2022-03-03,12:25PM,Are You an Investor Needing Some Calm Guidance?,209.01499938964844,209.0500030517578,201.4199981689453,202.97000122070312,26330856.0,0
FB,2022-03-03,12:00PM,"Rolling Stone, Meta Team on Creator-Focused Festival and Event Series, Starting at SXSW",209.01499938964844,209.0500030517578,201.4199981689453,202.97000122070312,26330856.0,0
FB,2022-03-03,11:25AM,Amazon Will Shutter 68 Physical Stores,209.01499938964844,209.0500030517578,201.4199981689453,202.97000122070312,26330856.0,0
FB,2022-03-03,10:53AM,Nextdoor CEO on growth: The product strategy is working,209.01499938964844,209.0500030517578,201.4199981689453,202.97000122070312,26330856.0,0
FB,2022-03-03,10:38AM,Is Roblox Stock A Buy Right Now After Q4 Earnings Results?,209.01499938964844,209.0500030517578,201.4199981689453,202.97000122070312,26330856.0,0
FB,2022-03-03,10:13AM,Russia-Ukraine war: The companies that have taken action so far,209.01499938964844,209.0500030517578,201.4199981689453,202.97000122070312,26330856.0,0
FB,2022-03-03,10:12AM,Russian news channel RT to broadcast on Rumble after Big Tech curbs,209.01499938964844,209.0500030517578,201.4199981689453,202.97000122070312,26330856.0,0
FB,2022-03-03,10:03AM,"Market check: Stocks higher at open, Citi upgrades U.S. tech",209.01499938964844,209.0500030517578,201.4199981689453,202.97000122070312,26330856.0,0
FB,2022-03-03,09:00AM,Meta Shares Insights on the Current State of Women-led Small Businesses,209.01499938964844,209.0500030517578,201.4199981689453,202.97000122070312,26330856.0,0
FB,2022-03-03,08:30AM,6 Stocks That Moved the Market in February,209.01499938964844,209.0500030517578,201.4199981689453,202.97000122070312,26330856.0,0
FB,2022-03-03,06:55AM,"UPDATE 2-UK asks Meta, Tik Tok to prevent access to RT",209.01499938964844,209.0500030517578,201.4199981689453,202.97000122070312,26330856.0,0
FB,2022-03-03,06:42AM,"UK asks Meta, Tik Tok to prevent access to RT",209.01499938964844,209.0500030517578,201.4199981689453,202.97000122070312,26330856.0,0
FB,2022-03-03,06:00AM,Influencers with Andy Serwer: Bill Browder,209.01499938964844,209.0500030517578,201.4199981689453,202.97000122070312,26330856.0,0
FB,2022-03-03,12:00AM,Home Office-backed campaign against encryption targets Facebook investors,209.01499938964844,209.0500030517578,201.4199981689453,202.97000122070312,26330856.0,0
FB,2022-03-02,07:29PM,Facebook's Old Crypto Project Undergoes Metamorphosis,204.77999877929688,209.14999389648438,202.02000427246094,208.11000061035156,29452100.0,1
FB,2022-03-02,05:35PM,Airbnb CEO on future in Russia: All things are on the table,204.77999877929688,209.14999389648438,202.02000427246094,208.11000061035156,29452100.0,1
FB,2022-03-02,03:07PM,"Electronic Arts Removes Russian Teams From FIFA, NHL Games",204.77999877929688,209.14999389648438,202.02000427246094,208.11000061035156,29452100.0,1
FB,2022-03-02,02:48PM,Why the stock market refuses to plunge on Russia-Ukraine crisis,204.77999877929688,209.14999389648438,202.02000427246094,208.11000061035156,29452100.0,1
FB,2022-03-02,01:28PM,Ukraine Stance by U.S. Tech Firm Epam Sparks Internal Dissension,204.77999877929688,209.14999389648438,202.02000427246094,208.11000061035156,29452100.0,1
FB,2022-03-02,12:41PM,"Meta Is Fending Off TikTok, and Revenue Growth Will Slow, Morgan Stanley Warns",204.77999877929688,209.14999389648438,202.02000427246094,208.11000061035156,29452100.0,1
FB,2022-03-02,10:37AM,Snap Joins Twitter in Stopping Ads in Russia and Ukraine,204.77999877929688,209.14999389648438,202.02000427246094,208.11000061035156,29452100.0,1
FB,2022-03-02,09:54AM,"Meta Outperformance 'May Take Time,' Says Morgan Stanley",204.77999877929688,209.14999389648438,202.02000427246094,208.11000061035156,29452100.0,1
FB,2022-03-02,08:45AM,"The Zacks Analyst Blog Highlights Tesla, Meta Platforms, Johnson & Johnson, Discovery, and PepsiCo",204.77999877929688,209.14999389648438,202.02000427246094,208.11000061035156,29452100.0,1
FB,2022-03-02,08:44AM,Is It Time to Buy the Nasdaq's 4 Worst-Performing February Stocks?,204.77999877929688,209.14999389648438,202.02000427246094,208.11000061035156,29452100.0,1
FB,2022-03-02,08:37AM,"Snap Halts Ads in Russia, Ukraine as Big Tech Tackles Misinformation",204.77999877929688,209.14999389648438,202.02000427246094,208.11000061035156,29452100.0,1
FB,2022-03-02,07:00AM,Facebook Researchers Find Its Apps Can Make Us Lonelier,204.77999877929688,209.14999389648438,202.02000427246094,208.11000061035156,29452100.0,1
FB,2022-03-01,08:30PM,"Ukrainian ambassador, Intel CEO and Facebook whistleblower to sit beside Jill Biden at State of the Union",209.8699951171875,211.75,202.22000122070312,203.49000549316406,27094900.0,0
FB,2022-03-01,08:25PM,Big Tech Begins Restricting Russian State Media Platforms,209.8699951171875,211.75,202.22000122070312,203.49000549316406,27094900.0,0
FB,2022-03-01,07:16PM,Palo Alto-based Electric Capital raises $1 billion fund to invest in cryptocurrency and blockchain startups,209.8699951171875,211.75,202.22000122070312,203.49000549316406,27094900.0,0
FB,2022-03-01,04:18PM,UPDATE 1-Facebook whistleblower to attend Biden's State of the Union address -White House,209.8699951171875,211.75,202.22000122070312,203.49000549316406,27094900.0,0
FB,2022-03-01,03:55PM,"Top Research Reports for Tesla, Meta Platforms & Johnson & Johnson",209.8699951171875,211.75,202.22000122070312,203.49000549316406,27094900.0,0
FB,2022-03-01,01:12PM,"UPDATE 1-Facebook, Instagram globally demoting posts from Russian state media -Meta",209.8699951171875,211.75,202.22000122070312,203.49000549316406,27094900.0,0
FB,2022-03-01,01:09PM,Chaos for Russians as US tech companies flex their muscles,209.8699951171875,211.75,202.22000122070312,203.49000549316406,27094900.0,0
FB,2022-03-01,12:43PM,"Facebook, Instagram globally demoting posts from Russian state media -Meta",209.8699951171875,211.75,202.22000122070312,203.49000549316406,27094900.0,0
FB,2022-03-01,12:30PM,Facebook-owner Meta says it is globally demoting posts from Russian state media,209.8699951171875,211.75,202.22000122070312,203.49000549316406,27094900.0,0
FB,2022-03-01,12:24PM,"UPDATE 1-Russia reinstates Twitter slowdown, says Meta, Google are 'instigators of war'",209.8699951171875,211.75,202.22000122070312,203.49000549316406,27094900.0,0
FB,2022-03-01,11:01AM,Carmakers hit the brakes on Russia as sanctions bite,209.8699951171875,211.75,202.22000122070312,203.49000549316406,27094900.0,0
FB,2022-03-01,10:56AM,Russia-Ukraine war: How social media companies are responding,209.8699951171875,211.75,202.22000122070312,203.49000549316406,27094900.0,0
FB,2022-03-01,10:55AM,Here are all the Western companies severing ties with Russia,209.8699951171875,211.75,202.22000122070312,203.49000549316406,27094900.0,0
FB,2022-03-01,10:55AM,Major U.S. Indices Fell by 3% in February Amid Russia-Ukraine Conflict,209.8699951171875,211.75,202.22000122070312,203.49000549316406,27094900.0,0
FB,2022-03-01,10:07AM,Meta exec on Russian disinformation: 'The goal is to make them less and less effective',209.8699951171875,211.75,202.22000122070312,203.49000549316406,27094900.0,0
FB,2022-03-01,09:54AM,U.S. companies pull back from business dealings in Russia,209.8699951171875,211.75,202.22000122070312,203.49000549316406,27094900.0,0
FB,2022-03-01,07:10AM,What Does 2022 Have in Store For Facebook Stock?,209.8699951171875,211.75,202.22000122070312,203.49000549316406,27094900.0,0
FB,2022-03-01,06:03AM,3 Tech Growth Stocks With More Potential Than Any Cryptocurrency,209.8699951171875,211.75,202.22000122070312,203.49000549316406,27094900.0,0
FB,2022-03-01,04:37AM,"Google, Meta face penalties in Russia as deadline passes to open local offices",209.8699951171875,211.75,202.22000122070312,203.49000549316406,27094900.0,0
FB,2022-03-01,03:39AM,"Meta Restricts Russian State Media on Facebook, WhatsApp and Instagram Following Invasion of Ukraine",209.8699951171875,211.75,202.22000122070312,203.49000549316406,27094900.0,0
FB,2022-02-28,10:12PM,UPDATE 1-Roku is removing RT from the Roku Channel Store in Europe - source,207.67999267578125,213.14999389648438,206.8300018310547,211.02999877929688,34239800.0,1
FB,2022-02-28,10:06PM,Roku is removing RT from the Roku Channel Store in Europe - source,207.67999267578125,213.14999389648438,206.8300018310547,211.02999877929688,34239800.0,1
FB,2022-02-28,09:45PM,Roku is removing RT from the Roku Channel Store in Europe - source,207.67999267578125,213.14999389648438,206.8300018310547,211.02999877929688,34239800.0,1
FB,2022-02-28,08:45PM,Meta Platforms and Spotify Give Investors a Lot to Chew On,207.67999267578125,213.14999389648438,206.8300018310547,211.02999877929688,34239800.0,1
FB,2022-02-28,07:10PM,INFLCR joining Teamworks' partnership with Meta,207.67999267578125,213.14999389648438,206.8300018310547,211.02999877929688,34239800.0,1
FB,2022-02-28,07:03PM,Premiers of Baltic states and Poland call on U.S. social-media giants to stem flow of Russian disinformation,207.67999267578125,213.14999389648438,206.8300018310547,211.02999877929688,34239800.0,1
FB,2022-02-28,05:59PM,Meta restricts access to Russian state media across EU to quell misinformation,207.67999267578125,213.14999389648438,206.8300018310547,211.02999877929688,34239800.0,1
FB,2022-02-28,05:29PM,"Meta will restrict access to Russian state media outlets RT and Sputnik across the EU, Nick Clegg says",207.67999267578125,213.14999389648438,206.8300018310547,211.02999877929688,34239800.0,1
FB,2022-02-28,05:09PM,Facebook Escalates Its Anti-Russian Response,207.67999267578125,213.14999389648438,206.8300018310547,211.02999877929688,34239800.0,1
FB,2022-02-28,04:39PM,"Markets are 'at heightened risk' amid inflation, Fed rate hikes, and Russia-Ukraine war: Strategist",207.67999267578125,213.14999389648438,206.8300018310547,211.02999877929688,34239800.0,1
FB,2022-02-28,04:35PM,Tech Stocks Roundup: Facebook Sends a Strong Message to Russia,207.67999267578125,213.14999389648438,206.8300018310547,211.02999877929688,34239800.0,1
FB,2022-02-28,04:18PM,"Facebook owner Meta will block access to Russia's RT, Sputnik in EU",207.67999267578125,213.14999389648438,206.8300018310547,211.02999877929688,34239800.0,1
FB,2022-02-28,04:05PM,Big Tech caught in information war between west and Russia,207.67999267578125,213.14999389648438,206.8300018310547,211.02999877929688,34239800.0,1
FB,2022-02-28,04:00PM,"UPDATE 2-Facebook owner Meta will block access to Russia's RT, Sputnik in EU",207.67999267578125,213.14999389648438,206.8300018310547,211.02999877929688,34239800.0,1
FB,2022-02-28,04:00PM,Facebook Sends a Serious Warning to Russia,207.67999267578125,213.14999389648438,206.8300018310547,211.02999877929688,34239800.0,1
FB,2022-02-28,03:36PM,"Facebook-owner Meta will restrict access to Russia's RT, Sputnik in EU",207.67999267578125,213.14999389648438,206.8300018310547,211.02999877929688,34239800.0,1
FB,2022-02-28,02:24PM,Meta exec details how hackers spread 'false narratives' about Russia,207.67999267578125,213.14999389648438,206.8300018310547,211.02999877929688,34239800.0,1
FB,2022-02-28,02:18PM,"Ghostwriter hacking group operations have been limited, Meta Head of Security Policy says",207.67999267578125,213.14999389648438,206.8300018310547,211.02999877929688,34239800.0,1
FB,2022-02-28,01:47PM,"Microsoft to remove RT apps, ban Russian state-owned media ads",207.67999267578125,213.14999389648438,206.8300018310547,211.02999877929688,34239800.0,1
FB,2022-02-28,01:19PM,"Microsoft to remove RT apps, ban Russian state-owned media ads",207.67999267578125,213.14999389648438,206.8300018310547,211.02999877929688,34239800.0,1
FB,2022-02-28,01:09PM,"Google, Meta, FIFA, and other private companies rush to cut ties with Russia",207.67999267578125,213.14999389648438,206.8300018310547,211.02999877929688,34239800.0,1
FB,2022-02-28,12:59PM,Meta removes 2 disinformation campaigns aimed at Ukraine,207.67999267578125,213.14999389648438,206.8300018310547,211.02999877929688,34239800.0,1
FB,2022-02-28,12:49PM,"Market check: Nasdaq, Russell 2000 turn positive, Tesla stock jumps",207.67999267578125,213.14999389648438,206.8300018310547,211.02999877929688,34239800.0,1
FB,2022-02-28,12:03PM,"Twitter will label, reduce visibility of tweets linking to Russian state media",207.67999267578125,213.14999389648438,206.8300018310547,211.02999877929688,34239800.0,1
FB,2022-02-28,12:00PM,Twitter Adds Warning Labels on Links From Russian State Media,207.67999267578125,213.14999389648438,206.8300018310547,211.02999877929688,34239800.0,1
FB,2022-02-28,10:37AM,"Intel, AMD reportedly halt processor sales to Russia amid Ukraine invasion",207.67999267578125,213.14999389648438,206.8300018310547,211.02999877929688,34239800.0,1
FB,2022-02-28,07:19AM,"Poland, Baltics Tell Big Tech to Take a Stand Against Russia",207.67999267578125,213.14999389648438,206.8300018310547,211.02999877929688,34239800.0,1
FB,2022-02-28,06:45AM,"Down 39% in 2022, Meta Platforms Is a Screaming Buy Right Now",207.67999267578125,213.14999389648438,206.8300018310547,211.02999877929688,34239800.0,1
FB,2022-02-28,05:20AM,The Zacks Analyst Blog Highlights: Meta Platforms and Snap Inc,207.67999267578125,213.14999389648438,206.8300018310547,211.02999877929688,34239800.0,1
FB,2022-02-28,12:15AM,"UPDATE 3-Facebook-owner Meta says Ukraine's military, politicians targeted in hacking campaign",207.67999267578125,213.14999389648438,206.8300018310547,211.02999877929688,34239800.0,1
FB,2022-02-28,12:06AM,"Facebook-owner Meta says Ukraine's military, politicians targeted in hacking campaign",207.67999267578125,213.14999389648438,206.8300018310547,211.02999877929688,34239800.0,1
FB,2022-02-28,12:00AM,"Facebook-owner Meta says Ukraine's military, politicians targeted in hacking campaign",207.67999267578125,213.14999389648438,206.8300018310547,211.02999877929688,34239800.0,1
FB,2022-02-28,12:00AM,Facebook Curbs Pro-Russia Disinformation as Ukrainians Targeted,207.67999267578125,213.14999389648438,206.8300018310547,211.02999877929688,34239800.0,1
FB,2022-02-27,11:28PM,"Internet monitor says Russia is blocking access to Facebook, Twitter",,,,,,
FB,2022-02-27,07:08PM,"Analysis-As Russia invades Ukraine, Moscow battles big tech to control the narrative",,,,,,
FB,2022-02-27,02:47PM,Meta says restricts some Russian state media accounts at Ukraine request,,,,,,
FB,2022-02-27,01:35PM,"YouTube Suspends Ads from Russian State Media, Limits RT Access",,,,,,
FB,2022-02-27,11:52AM,YouTube Suspends Ads From RT and Other Russian State Media Channels,,,,,,
FB,2022-02-27,10:00AM,What Should We Do With the Big Technology Companies?,,,,,,
FB,2022-02-27,09:41AM,2 Growth Stocks to Consider After Their Sharp Declines This Year,,,,,,
FB,2022-02-27,01:06AM,"U.S., Europe Cut Some Russian Banks From SWIFT: Ukraine Update",,,,,,
FB,2022-02-26,02:17PM,"UPDATE 4-Google blocks RT, other Russian channels from earning ad dollars",,,,,,
FB,2022-02-26,12:45PM,This Monster Metaverse Stock With Analyst-Predicted 48% Upside Is a Screaming Buy,,,,,,
FB,2022-02-26,08:30AM,Will Upstart Holdings Be Worth More Than Meta Platforms (Facebook) by 2030?,,,,,,
FB,2022-02-25,11:15PM,"Meta to bar Russian state media from running ads, monetizing on platform",204.94000244140625,211.32000732421875,203.17999267578125,210.47999572753906,37627600.0,1
GOOG,2022-03-03,03:47PM,"How Apple, Big Tech benefit from taking on Russia",2719.570068359375,2734.27587890625,2668.760009765625,2686.159912109375,950910.0,0
GOOG,2022-03-03,03:08PM,"Microsoft, Meta, Spotify, and other tech companies cut ties with Russia",2719.570068359375,2734.27587890625,2668.760009765625,2686.159912109375,950910.0,0
GOOG,2022-03-03,01:50PM,"HPE halts shipments to Russia, CEO says situation completely unacceptable",2719.570068359375,2734.27587890625,2668.760009765625,2686.159912109375,950910.0,0
GOOG,2022-03-03,01:20PM,Amazons Twitch Suffers Exodus of Executives Amid Strategy Fight,2719.570068359375,2734.27587890625,2668.760009765625,2686.159912109375,950910.0,0
GOOG,2022-03-03,01:18PM,Best Oversold ETFs to Buy Now for March 2022,2719.570068359375,2734.27587890625,2668.760009765625,2686.159912109375,950910.0,0
GOOG,2022-03-03,01:11PM,Apple to Again Drop Mask Mandate for Employees as Cases Decline,2719.570068359375,2734.27587890625,2668.760009765625,2686.159912109375,950910.0,0
GOOG,2022-03-03,11:30AM,Alphabet (GOOGL) Down 9.1% Since Last Earnings Report: Can It Rebound?,2719.570068359375,2734.27587890625,2668.760009765625,2686.159912109375,950910.0,0
GOOG,2022-03-03,11:25AM,Amazon Will Shutter 68 Physical Stores,2719.570068359375,2734.27587890625,2668.760009765625,2686.159912109375,950910.0,0
GOOG,2022-03-03,11:24AM,Amazon's (AMZN) AWS Client Bundesliga Offers New Match Facts,2719.570068359375,2734.27587890625,2668.760009765625,2686.159912109375,950910.0,0
GOOG,2022-03-03,10:45AM,"Is Google Stock A Buy As Amazon, Facebook, Netflix Ride Roller-Coaster?",2719.570068359375,2734.27587890625,2668.760009765625,2686.159912109375,950910.0,0
GOOG,2022-03-03,10:33AM,Is Snowflake Stock A Buy Amid Software Sector Volatility?,2719.570068359375,2734.27587890625,2668.760009765625,2686.159912109375,950910.0,0
GOOG,2022-03-03,10:13AM,Russia-Ukraine war: The companies that have taken action so far,2719.570068359375,2734.27587890625,2668.760009765625,2686.159912109375,950910.0,0
GOOG,2022-03-03,10:08AM,"World Mobile Bets on Africa, Where Alphabets Loon Balloons Failed",2719.570068359375,2734.27587890625,2668.760009765625,2686.159912109375,950910.0,0
GOOG,2022-03-03,10:03AM,"Market check: Stocks higher at open, Citi upgrades U.S. tech",2719.570068359375,2734.27587890625,2668.760009765625,2686.159912109375,950910.0,0
GOOG,2022-03-03,09:32AM,Stimulus Update: How to Check the Status of Your Unclaimed Stimulus Payments,2719.570068359375,2734.27587890625,2668.760009765625,2686.159912109375,950910.0,0
GOOG,2022-03-03,09:21AM,Is it High Time to Put Majority of Your Portfolio in Alphabet (GOOG)?,2719.570068359375,2734.27587890625,2668.760009765625,2686.159912109375,950910.0,0
GOOG,2022-03-03,07:13AM,Google Maps suspends reviews as Russian landmarks flooded with photos of captured soldiers and news clips,2719.570068359375,2734.27587890625,2668.760009765625,2686.159912109375,950910.0,0
GOOG,2022-03-03,01:30AM,Google reaches new deal with French newspapers on licensing rights,2719.570068359375,2734.27587890625,2668.760009765625,2686.159912109375,950910.0,0
GOOG,2022-03-03,01:22AM,Google reaches new deal with French newspapers on licensing rights,2719.570068359375,2734.27587890625,2668.760009765625,2686.159912109375,950910.0,0
GOOG,2022-03-02,08:02PM,"After 2 years, its back to the office for Google workers, starting in April",2692.1650390625,2712.31005859375,2668.64990234375,2695.030029296875,1198300.0,1
GOOG,2022-03-02,07:47PM,UPDATE 1-Ukraine's tech diaspora races to mobilize Silicon Valley in war with Russia,2692.1650390625,2712.31005859375,2668.64990234375,2695.030029296875,1198300.0,1
GOOG,2022-03-02,05:57PM,Epic Games to Buy Online Music Store Bandcamp,2692.1650390625,2712.31005859375,2668.64990234375,2695.030029296875,1198300.0,1
GOOG,2022-03-02,05:49PM,"Google sets April date for Seattle, Kirkland employees to return to offices",2692.1650390625,2712.31005859375,2668.64990234375,2695.030029296875,1198300.0,1
GOOG,2022-03-02,05:45PM,Alphabet Inc. (GOOG) Gains But Lags Market: What You Should Know,2692.1650390625,2712.31005859375,2668.64990234375,2695.030029296875,1198300.0,1
GOOG,2022-03-02,05:45PM,Alphabet (GOOGL) Gains But Lags Market: What You Should Know,2692.1650390625,2712.31005859375,2668.64990234375,2695.030029296875,1198300.0,1
